timestamp_milis,Left Arm,Right Arm,Left Leg,Right Leg,Left Shoulder,Right Shoulder,Chest L,Chest R
0.0,149.18012827079923,24.830987244436724,173.2669983746014,164.876199071117,39.71856861978087,111.32061273199494,37.97623566796498,40.46558370927307
33.333333333333336,148.13001426985016,25.020752789591846,170.1517402709485,169.16538982698827,38.323361950450774,110.3183651326946,38.13030180587237,40.79037826887911
66.66666666666667,147.4983839395571,25.096997712672934,168.83820039490027,170.92740073113137,37.497890950646976,109.67480190705847,38.25859781633316,41.00763333348026
100.0,147.00962100694636,25.204405922441126,167.9214097582177,171.4800086233987,36.99227864477263,109.06531114460195,38.57334658529357,41.34977264925742
133.33333333333334,147.223174782586,25.170047269195344,167.40125277410806,172.0222964922415,36.747227096081,108.26288843513822,38.75242047396171,41.56363576567108
166.66666666666666,147.4484708865665,25.076273331559282,167.0468027893371,172.1952871578181,36.62544494929154,107.55092907929829,38.886835200420656,41.67238796958656
200.0,148.82091500739466,24.844625950057097,167.2093655050212,172.59203139545124,36.015679386539205,106.83833108397253,38.7949439817663,41.66649842173874
233.33333333333334,150.96909558201259,24.62147408877908,167.27436017785288,172.5863949692661,35.7532226983049,106.374224013567,38.800538482894765,41.73794724318446
266.6666666666667,151.73211187614035,24.538017423463256,167.50638836327815,172.503269714169,35.578292524673614,106.1552177490779,38.895420315030044,41.87384815645567
300.0,152.88701171548712,24.112405503873436,169.25582735125525,171.5103723090764,34.94779042099845,105.28694698651108,39.40521623429913,42.13233788208367
333.3333333333333,153.35209333206902,23.44475962620944,169.82338589873294,170.16668391325075,34.38679985286927,104.26170868533353,39.924057478623936,42.365123907380436
366.66666666666663,153.0668114862312,22.978805268108996,169.95398688728577,169.60779965029283,34.0519278090013,103.3439445323632,40.07021762400296,42.28994679173468
400.0,152.24766198960975,20.782805298990816,168.3608120526397,162.48791204124885,33.668453033342516,101.62373789077374,40.520309549045606,42.26119626275033
433.33333333333337,149.33013016176346,18.86185442110849,167.271746284162,150.9232652754133,33.62240862976106,100.43387438469114,40.967798387573495,42.33629937123162
466.6666666666667,147.7911901901939,18.197319126712976,166.77455700223942,146.82558554815893,33.787769439343094,99.72622112466735,41.24216483826802,42.4382568384095
500.0,147.87405829057113,16.525011146076753,158.1780911212816,143.77983805044653,42.97967639170321,97.00007519143035,41.32731555165614,42.15849980997228
533.3333333333334,145.81320812869313,16.654015765915858,152.60816410124428,142.68256896860566,50.89607572525827,97.11073986982876,41.8879599213384,42.62695277798704
566.6666666666666,148.00758673090118,16.945236562809413,150.43596047520936,142.3417839324105,53.59397560849714,97.34530687259979,42.043848944346266,42.67835368817466
600.0,140.738136309468,15.428417758935229,146.96576223728877,143.00865658904547,68.54135051380848,96.00291701160833,43.822374091942955,44.85288337540863
633.3333333333333,143.65946177490795,14.905375867085562,143.75357569730465,144.63830966199694,79.12942796124709,95.54568907190664,43.917769910351815,45.469188785927
666.6666666666666,145.8871853941287,14.798927506793532,142.74732157838397,145.725013350581,79.20327165582208,95.88110485653195,43.79051566204507,45.42567778037108
700.0,137.6648252539049,15.424693646080092,141.4578400720043,152.0016111036958,95.95211720388151,95.73835888168657,45.000703678021196,46.52858820347786
