frame,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y
0,0.31987911462783813,0.4512084722518921,0.3196786642074585,0.44598880410194397,0.3212345838546753,0.4462748169898987,0.32256975769996643,0.446524441242218,0.31245169043540955,0.4450969398021698,0.30840614438056946,0.4448751211166382,0.3036179542541504,0.4447134733200073,0.3132375180721283,0.4498891830444336,0.28517797589302063,0.44774770736694336,0.31967058777809143,0.4580628275871277,0.31001144647598267,0.4574202299118042,0.3141513466835022,0.4981600046157837,0.24675655364990234,0.4785212278366089,0.3354867100715637,0.5463768839836121,0.18982550501823425,0.46631309390068054,0.3852211534976959,0.5816056132316589,0.26330384612083435,0.44971638917922974,0.40168747305870056,0.5886367559432983,0.28308770060539246,0.4449833035469055,0.4052344858646393,0.5876353979110718,0.2877045273780823,0.44467708468437195,0.3999057114124298,0.5860341787338257,0.28104788064956665,0.4476402699947357,0.28972429037094116,0.584197998046875,0.263492226600647,0.5816501379013062,0.32864686846733093,0.653449296951294,0.2569690942764282,0.6597115993499756,0.36113739013671875,0.7314832210540771,0.2294681966304779,0.7356796264648438,0.352046400308609,0.7458528280258179,0.2168778032064438,0.7493662238121033,0.42232149839401245,0.7493653893470764,0.27960675954818726,0.7585188150405884
1,0.3202982246875763,0.45113423466682434,0.31986406445503235,0.4458822011947632,0.3214143216609955,0.4461868107318878,0.3227185606956482,0.4464523494243622,0.312503457069397,0.4449521601200104,0.30857929587364197,0.444741815328598,0.3039926588535309,0.4445938766002655,0.3132178783416748,0.4497634470462799,0.2872025966644287,0.447704941034317,0.3203597366809845,0.4579620659351349,0.3104565739631653,0.45728644728660583,0.3148171007633209,0.4982840120792389,0.24668404459953308,0.4785216152667999,0.3355197012424469,0.5467119812965393,0.1899956613779068,0.46652594208717346,0.38430047035217285,0.5808479189872742,0.2649085223674774,0.449130654335022,0.40113094449043274,0.588245689868927,0.2830997705459595,0.4441068768501282,0.40429824590682983,0.5872811079025269,0.2876580059528351,0.44388547539711,0.3985663056373596,0.5855343341827393,0.2812129259109497,0.44725659489631653,0.2914835214614868,0.5843022465705872,0.2618606388568878,0.5816658139228821,0.33198294043540955,0.6534064412117004,0.2527172267436981,0.661250650882721,0.3612055778503418,0.7314631938934326,0.22938396036624908,0.7357594966888428,0.35202717781066895,0.7459261417388916,0.21568289399147034,0.7496604919433594,0.4230659604072571,0.7491138577461243,0.2801291048526764,0.7584542036056519
2,0.32066652178764343,0.4510573446750641,0.320033997297287,0.4457855820655823,0.32157769799232483,0.44610440731048584,0.3228580355644226,0.44638240337371826,0.31256425380706787,0.44483813643455505,0.3087398111820221,0.44464442133903503,0.30429789423942566,0.4445137083530426,0.31320053339004517,0.44968774914741516,0.28837794065475464,0.4476868212223053,0.32093214988708496,0.45787718892097473,0.31086695194244385,0.45718228816986084,0.31526240706443787,0.49836981296539307,0.24661116302013397,0.4785286486148834,0.3355652689933777,0.546912431716919,0.19015121459960938,0.46668192744255066,0.3837483823299408,0.5804022550582886,0.2659243941307068,0.44884416460990906,0.40075215697288513,0.5879992842674255,0.28314119577407837,0.44371020793914795,0.4036695957183838,0.5870562195777893,0.28764915466308594,0.4435541331768036,0.397815465927124,0.5852214694023132,0.2813945412635803,0.447110116481781,0.2925390601158142,0.5843690037727356,0.26078537106513977,0.5816733241081238,0.33350932598114014,0.6533373594284058,0.2507796883583069,0.6618331670761108,0.3612506687641144,0.7314580678939819,0.2293080985546112,0.7357988357543945,0.35200169682502747,0.74600750207901,0.21508575975894928,0.7498016953468323,0.4236381947994232,0.7489557862281799,0.2803751230239868,0.7584028244018555
3,0.32070407271385193,0.45106950402259827,0.3200680613517761,0.4458049535751343,0.3216245174407959,0.4461282193660736,0.32291072607040405,0.4464111030101776,0.3125653564929962,0.4448544681072235,0.3087674081325531,0.4446661174297333,0.3043825030326843,0.4445488750934601,0.313204288482666,0.4497120976448059,0.28903189301490784,0.4477733373641968,0.3210567235946655,0.4578838646411896,0.310959130525589,0.45719215273857117,0.3158274292945862,0.4988263249397278,0.2466052621603012,0.47875693440437317,0.3355591893196106,0.5477498173713684,0.19016601145267487,0.46694818139076233,0.3823277950286865,0.5805516839027405,0.26622048020362854,0.44884780049324036,0.399953156709671,0.5884017944335938,0.2831437587738037,0.44372037053108215,0.4027920663356781,0.58735591173172,0.28762176632881165,0.4435727298259735,0.3964363932609558,0.5854702591896057,0.28150278329849243,0.44717544317245483,0.29277336597442627,0.5847025513648987,0.25969988107681274,0.5817202925682068,0.33429867029190063,0.6533430814743042,0.24971620738506317,0.6623417139053345,0.361335813999176,0.7314481735229492,0.2292286455631256,0.7358227968215942,0.3520008325576782,0.7460453510284424,0.21466700732707977,0.7498779892921448,0.42399078607559204,0.7487900853157043,0.28066369891166687,0.7583711743354797
4,0.3207245469093323,0.4511201083660126,0.32008567452430725,0.44584333896636963,0.3216375708580017,0.4461682140827179,0.32291847467422485,0.4464534819126129,0.31258222460746765,0.4448956549167633,0.30885279178619385,0.44471418857574463,0.30458927154541016,0.4446091055870056,0.3131481111049652,0.4497534930706024,0.2896712124347687,0.4478619396686554,0.3210567533969879,0.45793402194976807,0.3110103905200958,0.4572444260120392,0.3162144124507904,0.49929890036582947,0.24657298624515533,0.47882166504859924,0.3355543613433838,0.5483601093292236,0.19015513360500336,0.4673060476779938,0.38068851828575134,0.5808027982711792,0.2662348747253418,0.4488530457019806,0.3985539674758911,0.588896632194519,0.28310519456863403,0.44373300671577454,0.40133288502693176,0.5877434015274048,0.28750157356262207,0.44358327984809875,0.39477550983428955,0.585771381855011,0.2815169394016266,0.4472164809703827,0.29284122586250305,0.5851320028305054,0.2587296664714813,0.5818944573402405,0.3346404731273651,0.6533647775650024,0.2487228959798813,0.6629048585891724,0.36135247349739075,0.7314161658287048,0.2291506975889206,0.7358501553535461,0.3519769608974457,0.7460501194000244,0.2145071029663086,0.7499096393585205,0.4240852892398834,0.7486655712127686,0.28084608912467957,0.7583502531051636
5,0.32072991132736206,0.4511851966381073,0.3201069235801697,0.4458983242511749,0.32165470719337463,0.4462238848209381,0.32292991876602173,0.4465104341506958,0.31259649991989136,0.44494593143463135,0.3089141547679901,0.444764107465744,0.3047133684158325,0.44466182589530945,0.3131341338157654,0.4497862756252289,0.2899903357028961,0.44792014360427856,0.3210490643978119,0.45798948407173157,0.3110101521015167,0.45728302001953125,0.31643298268318176,0.49954110383987427,0.2465345859527588,0.4788644015789032,0.33554407954216003,0.5487149953842163,0.19007478654384613,0.4677337110042572,0.37962478399276733,0.5809892416000366,0.26622530817985535,0.44885480403900146,0.39753037691116333,0.5892676711082458,0.28289732336997986,0.44374704360961914,0.4002925455570221,0.5880749821662903,0.2871844470500946,0.4435970187187195,0.3936503231525421,0.5860233902931213,0.2814795672893524,0.44722694158554077,0.2928245961666107,0.5853258371353149,0.2581009268760681,0.5820059180259705,0.3348749876022339,0.6533762812614441,0.24822187423706055,0.663159966468811,0.36135512590408325,0.7313397526741028,0.22908735275268555,0.7358621954917908,0.35192054510116577,0.7460291385650635,0.21433211863040924,0.7499407529830933,0.42415106296539307,0.7485890984535217,0.2809528410434723,0.7583426237106323
6,0.32116734981536865,0.45130813121795654,0.32065120339393616,0.44608384370803833,0.3221515417098999,0.44642654061317444,0.32338762283325195,0.44672971963882446,0.31301993131637573,0.4450433552265167,0.30946269631385803,0.4448353052139282,0.3054702877998352,0.4447106719017029,0.31346625089645386,0.44990214705467224,0.2910654842853546,0.4479399621486664,0.32136622071266174,0.4580688774585724,0.3114485442638397,0.4573228657245636,0.3168061077594757,0.4998289942741394,0.2467440515756607,0.47887176275253296,0.3353624939918518,0.5491703748703003,0.18998228013515472,0.4683174788951874,0.3777273893356323,0.5825209021568298,0.2662625014781952,0.4488578140735626,0.39486461877822876,0.5913154482841492,0.2828865051269531,0.4436640441417694,0.3978462517261505,0.590315580368042,0.2871415615081787,0.44358116388320923,0.39140164852142334,0.5881389379501343,0.28152480721473694,0.4472290277481079,0.29306885600090027,0.5859752893447876,0.2581864893436432,0.5824324488639832,0.33475109934806824,0.6535354852676392,0.24794161319732666,0.663436233997345,0.3613570034503937,0.7313225865364075,0.22905270755290985,0.7358682751655579,0.3518891930580139,0.7460330128669739,0.2142915278673172,0.7499613165855408,0.4242744445800781,0.7484926581382751,0.28097647428512573,0.7583318948745728
7,0.32144489884376526,0.45135900378227234,0.3209907114505768,0.4461469352245331,0.3224483132362366,0.446498841047287,0.32365283370018005,0.4468124210834503,0.3133717477321625,0.44507458806037903,0.3099154829978943,0.4448593854904175,0.3060638904571533,0.4447265565395355,0.3136212229728699,0.449972540140152,0.291615754365921,0.447956383228302,0.3215666711330414,0.4581068456172943,0.31178393959999084,0.4573371708393097,0.31712043285369873,0.5000845193862915,0.24678240716457367,0.4788781702518463,0.3353326618671417,0.5493717193603516,0.1897180676460266,0.46872231364250183,0.37512460350990295,0.5835851430892944,0.26625412702560425,0.44888585805892944,0.3921956419944763,0.5927149653434753,0.2827475666999817,0.4436602294445038,0.39515921473503113,0.5919092893600464,0.28695565462112427,0.44358813762664795,0.388461709022522,0.5896584987640381,0.2815026640892029,0.44726815819740295,0.2931961417198181,0.5865089297294617,0.25822314620018005,0.5827924609184265,0.3347208797931671,0.6537678241729736,0.24795424938201904,0.6635072827339172,0.3613585829734802,0.7312831878662109,0.22901879251003265,0.7358697652816772,0.3518311083316803,0.7460346221923828,0.21426835656166077,0.749974250793457,0.4243871569633484,0.7484596967697144,0.28097715973854065,0.75831139087677
8,0.321857750415802,0.4514043927192688,0.32137182354927063,0.44619718194007874,0.32277145981788635,0.4465547204017639,0.3239283561706543,0.44687503576278687,0.3138195872306824,0.44510528445243835,0.31044360995292664,0.44488629698753357,0.3067295551300049,0.4447479844093323,0.3137385845184326,0.4500463604927063,0.2921200692653656,0.44799014925956726,0.3218243718147278,0.45814910531044006,0.31226494908332825,0.45736077427864075,0.31738585233688354,0.500303328037262,0.2468118518590927,0.4788869023323059,0.33532118797302246,0.549548327922821,0.18965817987918854,0.4689267575740814,0.37404030561447144,0.5840702652931213,0.26624563336372375,0.448902428150177,0.3909517228603363,0.5933256149291992,0.2826947569847107,0.44364967942237854,0.3939455449581146,0.5925318598747253,0.2868918478488922,0.44359496235847473,0.3872787654399872,0.5902449488639832,0.2815057039260864,0.4472929537296295,0.2933143079280853,0.5867137908935547,0.25823965668678284,0.5829048752784729,0.33460861444473267,0.653913140296936,0.24801301956176758,0.6634929180145264,0.36136215925216675,0.7312718629837036,0.22898603975772858,0.7358705997467041,0.35178354382514954,0.7460536360740662,0.21423281729221344,0.7499805688858032,0.42447641491889954,0.7484444975852966,0.2809681296348572,0.7582899332046509
9,0.323908269405365,0.4516462981700897,0.3228544592857361,0.4464641511440277,0.32408830523490906,0.44682034850120544,0.3251233994960785,0.4471456706523895,0.31559860706329346,0.4453551471233368,0.312115341424942,0.4451248347759247,0.3086768388748169,0.4449863135814667,0.3142610192298889,0.45030272006988525,0.2939254343509674,0.4482980966567993,0.32341060042381287,0.4584326148033142,0.3142516314983368,0.45769548416137695,0.31871673464775085,0.5006372928619385,0.24748289585113525,0.4789113998413086,0.33531075716018677,0.5501304864883423,0.18936437368392944,0.4693145453929901,0.3713156282901764,0.5853297710418701,0.26628291606903076,0.4490836560726166,0.3879810869693756,0.59499192237854,0.2826906442642212,0.4439331293106079,0.39018452167510986,0.5944845080375671,0.28679195046424866,0.4440534710884094,0.38318929076194763,0.5918874144554138,0.28150275349617004,0.4477182626724243,0.2933065593242645,0.5869037508964539,0.2582748234272003,0.5831548571586609,0.33335334062576294,0.654262125492096,0.24872711300849915,0.6635453104972839,0.3613659739494324,0.7312734127044678,0.22898808121681213,0.735883891582489,0.3517540693283081,0.7461246848106384,0.2142171412706375,0.749984085559845,0.42447584867477417,0.748408854007721,0.2809816598892212,0.758269727230072
