timestamp_milis,Left Arm,Right Arm,Left Leg,Right Leg,Left Shoulder,Right Shoulder,Chest L,Chest R
0.0,93.0010230194654,164.43136636915625,175.48068380611258,178.4082960116086,134.66365309360208,31.936054117693182,19.06911316796721,18.970095314853346
33.333333333333336,164.46892020370797,86.36537984396433,178.56028891177982,179.2050524474105,26.791865619609244,126.65490603264023,16.110293831322146,16.573580150268796
66.66666666666667,165.25409160920236,89.7704996860727,178.68126542431676,178.98623727669278,26.786676260069434,128.43033267371592,18.13298976555696,19.068671870688753
100.0,164.42351117170884,88.96909023675298,178.41649275411473,178.7071888120197,26.406512895837228,126.76176002915626,18.17184191234893,19.20921664721782
133.33333333333334,164.37044418901277,88.68894341063867,178.19393090718927,178.4880074927632,25.2626215653904,126.45078020081391,18.550613461618305,19.63852646110627
166.66666666666666,166.40744128815936,89.26699802032184,178.07306241475504,178.32039913373916,25.03181704522275,127.03825114797023,18.625206667250847,19.741130874374672
200.0,168.13968502694084,88.30073136690844,178.1710624468066,178.4837789645385,25.14656856747836,125.6356409207786,18.357044734267596,19.505403200214847
233.33333333333334,167.73637012637727,87.57513109826336,178.18255386834392,178.65326130983505,24.487334748068943,124.83684035928057,18.4917803635312,19.698985047450538
266.6666666666667,167.76080307585434,87.6309421021195,178.20901337894904,178.5276192967737,23.44178051153613,124.78229698071144,18.700080917650904,19.998445189785503
300.0,167.95889285360812,87.06850376347799,178.08836059289283,178.72067532910907,23.299084081615742,124.40717547289447,18.508068511686474,19.79393855104117
333.3333333333333,170.0510594704396,85.56115778816911,177.86090833075096,178.77189415255987,23.013542631131813,122.6314099448184,18.26783374302588,19.53351215128997
366.66666666666663,170.0360960362061,84.44860049852272,177.16532462103615,178.52146032937696,21.9273359165109,120.83186264734165,18.341598194539625,19.629956714745
400.0,169.99526027789776,84.45271462819841,176.7303805577578,178.4373380088644,21.546459571831058,120.17395373557292,18.394615629112426,19.707652395813817
433.33333333333337,170.5802810958977,82.95122245851478,176.25529371346232,178.4565732275386,22.154772186089065,118.44208858556279,18.260302193119006,19.54909750941632
466.6666666666667,170.4518086604757,81.75943819078857,176.1582616028871,178.35638295338632,23.11559753899881,116.99123301183722,18.213842666958517,19.48840301280092
500.0,170.57104026359124,81.5397551688637,175.97099219622962,178.35028312949007,24.31748056443148,116.05475499085301,18.184527755701186,19.454307612503325
533.3333333333334,169.29266289066874,82.03639845710207,175.10682807397166,178.74325840416893,25.894259853848006,116.03883307529846,18.245324710791227,19.479778057130225
566.6666666666666,164.75083897918844,80.18881488919654,173.06411330435296,178.90177057021594,28.51022955698662,113.88912460508229,18.239502726611885,19.47305230558848
600.0,163.14934390898443,79.21452037978788,170.94944013694226,178.98298701012638,30.955695904909504,112.8484263447281,18.30492118113886,19.554336804192
633.3333333333333,151.14859007143642,77.66514902046404,168.70318451544017,179.9699004888586,36.32118854658215,108.24074960083252,18.23412960234541,19.66295479402028
