timestamp_milis,Left Arm,Right Arm,Left Leg,Right Leg,Left Shoulder,Right Shoulder,Chest L,Chest R
0.0,39.44549086905646,162.69137675775855,168.44918530796846,127.10922686619293,57.278300823742065,14.447386178911797,22.211901844693887,22.778314177040944
33.333333333333336,38.23382222465637,160.3099131925011,179.3092331199717,173.6644988802896,57.5962972981609,15.12377274457001,20.918485271798772,21.287134265876208
66.66666666666667,38.47444558904431,159.95836490709868,173.130262305152,168.84976024669737,57.82027115016328,14.70861382417084,20.536793449643405,20.461974493348773
100.0,41.23761297819407,148.2060886861367,168.25185371256552,177.2621527790711,60.82915260915607,12.100928241345706,18.822387728343116,18.76301467227787
133.33333333333334,40.664763757275665,149.15972578178733,162.50582491309746,178.32124563762486,59.23576849344123,12.089868706186882,19.22948902697838,19.048715943581488
166.66666666666666,40.59966466952588,150.49032693130076,160.91458295906364,178.48137510439614,59.42105559133895,13.215256197183955,19.343110282483156,19.078763575831125
200.0,43.48638024719299,138.4178393052512,175.19362789060554,174.13550837255232,62.87611479315124,10.194497600550797,17.322555791196667,17.444345475146015
233.33333333333334,67.4395183028519,132.58200781779914,111.82982424742879,178.81645876952777,74.21352036291617,12.497295438963695,7.045012595046712,7.077215784186066
266.6666666666667,67.92202629849169,139.86603618706835,105.493815786667,167.23680342638716,74.66313984179646,14.79658053100348,7.503341706530015,7.591990781280222
300.0,142.0543417049202,36.9632509588549,87.72351734487053,165.34023685614588,15.995169143600101,54.11419846076458,19.884198464034746,20.72165895946448
333.3333333333333,155.1050031816328,40.75531007682355,84.07648258629966,161.5648474805193,18.249651950761827,58.605992310618994,20.277352484571765,21.36295058815553
366.66666666666663,143.31910913271895,18.54808790591536,84.93512911505373,162.96609572811948,17.3585782649476,52.28641723564706,20.15882714289349,21.195588950109872
400.0,110.63782953845835,38.22549714398027,83.46628767511181,162.06566422282873,21.029919161313934,56.89936633470847,20.438787086265258,21.528554614930027
433.33333333333337,84.0162495544105,38.54622219545267,79.30147934717266,159.33901952734433,20.438008830883476,55.26798067495731,20.255715349466204,21.094212492131124
466.6666666666667,70.37586940542151,39.083968951847474,82.28138869330583,162.3778834696241,20.31542044069435,53.840198291256705,20.303072888711316,21.124445069459874
500.0,65.85245303656,37.049640569527035,79.7786153472369,162.318526077672,21.194630072474038,51.44798373189445,20.220473607360336,21.018693110423705
533.3333333333334,59.56805395598242,37.75279284931623,81.68318807066395,163.38947971514622,20.066462806358874,51.896336233331084,20.39874122771255,21.132337310557737
566.6666666666666,55.47451352860786,37.61302738202461,78.21794150161354,162.28878433348336,20.934128670573266,51.511013769021865,20.10806678458276,20.822140772991993
600.0,46.89496381403092,36.55141805972749,76.41315374898187,163.42729462759257,21.727125203564352,50.67685703017781,19.6889052714203,20.445664015694682
633.3333333333333,41.52866719244635,36.30421439655919,75.63601208285267,162.83506538251493,22.337603073520885,49.68126094076441,19.239480626375304,19.9975718911587
666.6666666666666,43.123840467136716,36.255741545467146,73.9335551415498,163.09793113851194,26.132889771969126,50.42255418454165,19.413537087986374,20.132371205961977
700.0,44.95931597361113,36.38493696514819,73.82588721411456,179.14383624272915,30.323884210930046,49.72870849288565,19.98007408075522,20.63789733389334
733.3333333333333,48.20674549966617,37.55692548754169,72.5433079347167,171.22067915411543,37.846994568443286,50.237986975297254,21.378780686208458,21.647392970991653
766.6666666666666,58.65921629481197,38.668569461976375,71.52728300335616,158.39577582905127,51.00473051370719,51.17382560520776,22.51384969478777,22.455889540811597
800.0,69.43307411745978,38.18386307350754,68.89300246141428,176.28609420211876,62.053803907943944,50.066166127994066,22.921039742845032,22.813909718137708
833.3333333333334,88.54144348456748,35.44026506501792,66.31160575183766,170.4251137743875,81.53741975750215,47.10979355133647,23.25140329942593,23.121902632317187
866.6666666666667,106.58454619360906,34.49047395059609,64.40065536248218,169.16810484695938,101.04243863881102,46.20967617316649,23.386718513124606,23.174195814576244
