timestamp_milis,Left Arm,Right Arm,Left Leg,Right Leg,Left Shoulder,Right Shoulder,Chest L,Chest R
0.0,24.830987244436724,149.18012827079923,164.876199071117,173.2669983746014,111.32061273199494,39.71856861978087,40.46558370927307,37.97623566796498
33.333333333333336,25.020752789591846,148.13001426985016,169.16538982698827,170.1517402709485,110.3183651326946,38.323361950450774,40.79037826887911,38.13030180587237
66.66666666666667,25.096997712672934,147.4983839395571,170.92740073113137,168.83820039490027,109.67480190705847,37.497890950646976,41.00763333348026,38.25859781633316
100.0,25.204405922441126,147.00962100694636,171.4800086233987,167.9214097582177,109.06531114460195,36.99227864477263,41.34977264925742,38.57334658529357
133.33333333333334,25.170047269195344,147.223174782586,172.0222964922415,167.40125277410806,108.26288843513822,36.747227096081,41.56363576567108,38.75242047396171
166.66666666666666,25.076273331559282,147.4484708865665,172.1952871578181,167.0468027893371,107.55092907929829,36.62544494929154,41.67238796958656,38.886835200420656
200.0,24.844625950057097,148.82091500739466,172.59203139545124,167.2093655050212,106.83833108397253,36.015679386539205,41.66649842173874,38.7949439817663
233.33333333333334,24.62147408877908,150.96909558201259,172.5863949692661,167.27436017785288,106.374224013567,35.7532226983049,41.73794724318446,38.800538482894765
266.6666666666667,24.538017423463256,151.73211187614035,172.503269714169,167.50638836327815,106.1552177490779,35.578292524673614,41.87384815645567,38.895420315030044
300.0,24.112405503873436,152.88701171548712,171.5103723090764,169.25582735125525,105.28694698651108,34.94779042099845,42.13233788208367,39.40521623429913
333.3333333333333,23.44475962620944,153.35209333206902,170.16668391325075,169.82338589873294,104.26170868533353,34.38679985286927,42.365123907380436,39.924057478623936
366.66666666666663,22.978805268108996,153.0668114862312,169.60779965029283,169.95398688728577,103.3439445323632,34.0519278090013,42.28994679173468,40.07021762400296
400.0,20.782805298990816,152.24766198960975,162.48791204124885,168.3608120526397,101.62373789077374,33.668453033342516,42.26119626275033,40.520309549045606
433.33333333333337,18.86185442110849,149.33013016176346,150.9232652754133,167.271746284162,100.43387438469114,33.62240862976106,42.33629937123162,40.967798387573495
466.6666666666667,18.197319126712976,147.7911901901939,146.82558554815893,166.77455700223942,99.72622112466735,33.787769439343094,42.4382568384095,41.24216483826802
500.0,16.525011146076753,147.87405829057113,143.77983805044653,158.1780911212816,97.00007519143035,42.97967639170321,42.15849980997228,41.32731555165614
533.3333333333334,16.654015765915858,145.81320812869313,142.68256896860566,152.60816410124428,97.11073986982876,50.89607572525827,42.62695277798704,41.8879599213384
566.6666666666666,16.945236562809413,148.00758673090118,142.3417839324105,150.43596047520936,97.34530687259979,53.59397560849714,42.67835368817466,42.043848944346266
600.0,15.428417758935229,140.738136309468,143.00865658904547,146.96576223728877,96.00291701160833,68.54135051380848,44.85288337540863,43.822374091942955
633.3333333333333,14.905375867085562,143.65946177490795,144.63830966199694,143.75357569730465,95.54568907190664,79.12942796124709,45.469188785927,43.917769910351815
666.6666666666666,14.798927506793532,145.8871853941287,145.725013350581,142.74732157838397,95.88110485653195,79.20327165582208,45.42567778037108,43.79051566204507
700.0,15.424693646080092,137.6648252539049,152.0016111036958,141.4578400720043,95.73835888168657,95.95211720388151,46.52858820347786,45.000703678021196
733.3333333333333,15.385258921703286,144.08138521223452,160.55233751034487,138.2193864726614,95.3835816620922,103.05068105486751,47.6297460848578,46.68386593330424
766.6666666666666,15.681312033455184,144.5527833969759,164.43047869764027,138.4039055111402,96.41798405788641,103.66389213415168,48.23380719486839,47.25025691352076
800.0,18.00401157861557,162.57003903616328,169.46359297936436,136.36615082512103,96.35013030462113,106.23068859329884,47.904846673642865,46.45114775318538
833.3333333333334,20.303114985021622,165.63441635687772,171.7301839346625,134.62450855730208,97.05394108245646,105.783022331514,48.475044412534544,47.03058909136668
866.6666666666667,21.317160373332104,166.38561645977825,172.19997647664601,132.5278980339514,97.3979066483469,105.73509125528265,48.43198044542228,46.98833623105687
900.0,25.361958531874116,165.43369995039953,172.13111109981213,130.11287801611775,100.95027384861707,103.21324414511525,51.154537487160106,48.66968731976328
933.3333333333334,27.701369939885502,164.18843888617326,165.41685005537963,128.12667378514718,102.83920121691187,97.49194890657417,51.60741963414104,47.73306704757355
966.6666666666666,29.876789594474708,162.3240863466761,159.89015085875775,128.7717379689736,102.1186499359225,97.35261408472499,51.900245820177496,48.23833700924266
1000.0,34.0575629877407,162.00323633813437,153.99247119200706,133.75769465718855,107.52872274773179,94.1007285070348,54.31515059812954,48.819515667874754
1033.3333333333333,37.03073431650222,169.69138790929492,149.0171249355823,137.6933764173673,110.46983756454999,91.68344077300803,55.49381298931582,49.17048694837061
1066.6666666666667,39.2926459159687,170.40759291324997,147.32158943162315,138.76816987236455,111.94189283094349,90.17725027222255,55.881672219853314,48.96783186903901
1100.0,43.95206435384256,173.68175088362253,132.52496985428238,149.4271062712949,118.04843931508024,80.28233449265745,54.913509175111365,46.42982866300861
1133.3333333333333,46.658598483585756,173.97854468860675,116.81488935091623,159.08116660219892,123.72466024370961,74.9146352066721,54.58007487622668,45.74758744215218
1166.6666666666667,46.85751577346883,172.48493515101066,116.461394932601,161.35691089009802,124.9482057655752,73.34853166532972,56.009027909075286,45.906983609911045
1200.0,46.45434743188225,175.74732901466703,107.38941794605549,160.2993210573494,131.82044117006632,65.95544671965455,54.00691928182579,45.107017281481745
1233.3333333333335,45.58984293479861,174.23131615112055,108.39617521964057,161.60504691632013,134.7244550022917,59.21508519098932,53.63438352981838,44.689317692763154
1266.6666666666665,44.80116020067779,171.22219116709255,106.61318263464331,168.23215083318118,135.03670594804177,56.23540834767193,54.10827186095262,44.51911590652072
1300.0,47.4161523556633,170.9733617756166,121.49069972489113,151.617771732002,135.58591859173148,41.7552253603158,53.236330467490404,43.92305168824573
1333.3333333333333,86.3261409577026,164.203166716119,129.50903877364297,152.34652313709128,136.85992858250066,29.412345636429915,48.822770283245944,39.83176430291452
1366.6666666666667,89.7426794442694,162.65983917459005,127.09650628146109,153.56635924066853,137.79335660044535,26.605281923035832,49.13882187279386,39.34577684116282
1400.0,150.2885768897249,161.41215861071197,159.06384621831225,144.58486757189996,160.5691667332346,13.593403275822105,37.54700592326313,30.407513072437578
1433.3333333333333,168.83899870027724,158.8819485318991,131.66233064581283,177.64591376482377,151.75421697692204,8.208675990246961,28.973508685979343,22.81458985559812
1466.6666666666665,158.83217570975305,162.68836846708257,130.78095196602223,174.2853234920085,143.28799329719394,11.608676860413693,25.30598872344803,20.317765626508223
1500.0,155.0223061408265,165.86361217944454,131.77875924463962,172.36467762265173,146.5652446318692,9.097917013509397,5.4484138723955535,1.7428753015506862
1533.3333333333333,174.5801025101804,154.0372872387075,135.61432399201698,176.44765352117906,127.42172535783659,2.0243213135948066,6.286411284795772,1.1850325905829944
1566.6666666666667,177.5051268732044,150.45041895199864,136.5010856244359,177.32054871626696,128.0820473206711,3.213863742556009,5.128771220279525,0.7080275479435062
1600.0,175.84770315512412,132.37969663944477,136.17432049170554,173.04190789706897,115.14158363769171,5.021567028134167,2.089121476037358,0.2609486734051733
1633.3333333333333,179.718139505404,133.26351999042427,134.29978610193825,172.62866182147314,116.43204605560516,3.628432100661254,0.44320177528289384,1.2699906668421042
1666.6666666666667,176.6559843015167,140.13006979614786,135.67941358073014,172.45906128906051,115.67040782212533,2.732109341396787,1.0662987017848735,2.6201051683582675
1700.0,179.2017148613922,153.04149525261752,138.49248532563138,168.48468952860313,118.34604917168868,5.407125913713972,0.9275009897245374,2.1809762630166905
1733.3333333333335,176.8841517325321,177.88108229192574,138.35227493494267,165.51023843151552,118.86116256829517,11.226361802239737,0.7865627119803384,2.1295848139520697
1766.6666666666665,177.59795057862743,144.60857283931577,138.36893363777875,164.70630867903748,121.32927450083871,7.351985873048326,2.39056112966537,3.6033992103039894
1800.0,176.23072807534334,157.06566927597984,138.8945526919983,169.07408824721145,123.13512701935242,0.9966815292895502,3.803721073220572,4.804822935576424
1833.3333333333333,175.42878295057994,151.74152712228494,140.96770012398386,171.6068517427539,124.46492922185287,5.468492056900375,4.4525024228149634,5.279319926676256
1866.6666666666667,175.4834112061559,150.52664977692973,142.34694673094737,172.7697593490339,124.50164086216755,7.447504710974485,4.47259612156199,5.187088990819375
1900.0,174.86301900333984,146.5628798781035,143.6323587953702,173.08815306176805,123.92659143488048,8.200091489452266,2.543210007876922,3.195472252601719
1933.3333333333333,174.26565583034457,146.7497935003463,143.8200560482298,173.06409451552892,123.5047850003697,7.901219852452742,1.7592623373831355,2.4017319842287423
1966.6666666666665,174.0714061023266,146.19976457385627,143.73751328533504,173.1145622598868,123.14989173136553,8.023340615864889,1.3235138794698145,1.946534528262602
