frame,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y
0,0.7900692224502563,0.4005257785320282,0.7929977178573608,0.39304184913635254,0.793376088142395,0.39310410618782043,0.7937326431274414,0.39320552349090576,0.793798565864563,0.39271557331085205,0.79466712474823,0.39260220527648926,0.7955601811408997,0.39261239767074585,0.7983680367469788,0.3983391523361206,0.8011369109153748,0.39866113662719727,0.7928148508071899,0.41030269861221313,0.7936728596687317,0.4104011356830597,0.7843744158744812,0.4515974521636963,0.8239603638648987,0.45315414667129517,0.7525289058685303,0.5215983390808105,0.8646124005317688,0.42933160066604614,0.7172001600265503,0.5429477095603943,0.8351765871047974,0.37805676460266113,0.7067669630050659,0.5489453077316284,0.8306146264076233,0.35967257618904114,0.7059409618377686,0.5411360859870911,0.8259689211845398,0.3646612763404846,0.7103413939476013,0.5414531230926514,0.825261116027832,0.3766205608844757,0.7884649634361267,0.6068495512008667,0.8105506896972656,0.6073093414306641,0.7677951455116272,0.7119522094726562,0.8109169602394104,0.7099032402038574,0.7529134154319763,0.8190970420837402,0.8087707161903381,0.8195785284042358,0.7564180493354797,0.8378539681434631,0.811748743057251,0.8385211229324341,0.7254883646965027,0.8345525860786438,0.7920163869857788,0.8442943096160889
1,0.790459394454956,0.400637686252594,0.7931391000747681,0.3933086395263672,0.793403685092926,0.3934912383556366,0.7937269806861877,0.39371922612190247,0.7943705916404724,0.39287176728248596,0.7953383326530457,0.3927648067474365,0.796278715133667,0.39277148246765137,0.7979831099510193,0.3992864191532135,0.8017199039459229,0.39914312958717346,0.7927214503288269,0.4104446470737457,0.7936735153198242,0.4105505645275116,0.7798325419425964,0.45707181096076965,0.8270152807235718,0.45085495710372925,0.7520772814750671,0.5216756463050842,0.8646653890609741,0.42635735869407654,0.7176700234413147,0.5480400919914246,0.8353883028030396,0.3778935670852661,0.7069674134254456,0.5539730787277222,0.8310889005661011,0.3581598997116089,0.7061716318130493,0.5473781824111938,0.8271484375,0.3641917407512665,0.7107259631156921,0.5464016199111938,0.8276854157447815,0.3757394850254059,0.7887129187583923,0.6062039732933044,0.8116956353187561,0.6063368916511536,0.7683814167976379,0.7104111909866333,0.8107901215553284,0.710247278213501,0.7541045546531677,0.8170551657676697,0.8093827962875366,0.8197258710861206,0.7584947347640991,0.8351129293441772,0.8118857741355896,0.8390828967094421,0.7267400026321411,0.8336237668991089,0.791336715221405,0.8359282612800598
2,0.7907922267913818,0.4015752375125885,0.7932052612304688,0.3942233622074127,0.7934038639068604,0.39450913667678833,0.7936543226242065,0.39482688903808594,0.7948508858680725,0.39366182684898376,0.795942485332489,0.39357689023017883,0.7969940304756165,0.39362189173698425,0.7973206639289856,0.40062493085861206,0.8025151491165161,0.40037065744400024,0.792590856552124,0.4113245904445648,0.793701708316803,0.41152021288871765,0.7782706022262573,0.4588190019130707,0.828810453414917,0.4501044452190399,0.7520751357078552,0.522091269493103,0.8647732138633728,0.4251374900341034,0.7183298468589783,0.5515207648277283,0.8361219167709351,0.3777529001235962,0.7074511647224426,0.556726336479187,0.831908643245697,0.3576485216617584,0.7067871689796448,0.551408052444458,0.8286288380622864,0.3639661371707916,0.7115393877029419,0.550521194934845,0.8296266198158264,0.37558308243751526,0.788737952709198,0.606073796749115,0.8140981793403625,0.60626620054245,0.7684573531150818,0.7091674208641052,0.8108016848564148,0.7110030055046082,0.7546917200088501,0.8163788914680481,0.8100013732910156,0.820332407951355,0.7588910460472107,0.8347933292388916,0.8122705817222595,0.8397725820541382,0.7271610498428345,0.832383930683136,0.7910454273223877,0.8336167931556702
3,0.7913579940795898,0.4025975465774536,0.7933390736579895,0.39517244696617126,0.7934166789054871,0.39549946784973145,0.7936185002326965,0.39585432410240173,0.7953948378562927,0.39452219009399414,0.7965739965438843,0.394435316324234,0.7977116703987122,0.39448076486587524,0.7968196272850037,0.40164217352867126,0.8032177090644836,0.40117862820625305,0.7925862073898315,0.4121227264404297,0.7939388155937195,0.4123750329017639,0.7776006460189819,0.4595276117324829,0.8295366168022156,0.4497510492801666,0.7521046996116638,0.5223709344863892,0.8651235699653625,0.42443686723709106,0.7189122438430786,0.5536194443702698,0.8364508152008057,0.3775246739387512,0.7080454230308533,0.5584471821784973,0.8322761058807373,0.3570493459701538,0.7074326276779175,0.5536816716194153,0.8291602730751038,0.3633940815925598,0.7121679186820984,0.553019642829895,0.8302515745162964,0.3744928538799286,0.788748562335968,0.6063631176948547,0.8151658773422241,0.6064796447753906,0.7684529423713684,0.7090797424316406,0.8107460141181946,0.7120751142501831,0.7548689246177673,0.8164270520210266,0.8105118870735168,0.8207141160964966,0.7589426636695862,0.8348884582519531,0.8127038478851318,0.8398976922035217,0.7273073196411133,0.8318987488746643,0.7910219430923462,0.8322573304176331
4,0.7917299270629883,0.40370041131973267,0.79338139295578,0.3962315320968628,0.7934096455574036,0.3966001868247986,0.7934887409210205,0.39699557423591614,0.79574054479599,0.39546871185302734,0.7969933748245239,0.39536669850349426,0.7982028126716614,0.3953953683376312,0.796177864074707,0.4025959372520447,0.8036131262779236,0.40185585618019104,0.7925765514373779,0.41292035579681396,0.7941755056381226,0.4131626486778259,0.7773817777633667,0.4598847031593323,0.8302187323570251,0.4492930769920349,0.7522264122962952,0.5232571959495544,0.8655861616134644,0.42414894700050354,0.7199256420135498,0.5569919347763062,0.8366737365722656,0.3769456744194031,0.7093196511268616,0.5611947774887085,0.832368016242981,0.3561532199382782,0.7086989879608154,0.5563600063323975,0.8292285203933716,0.36240947246551514,0.713276743888855,0.5557923913002014,0.8303433060646057,0.37322112917900085,0.7888208031654358,0.6074853539466858,0.8160408139228821,0.6073395609855652,0.7684491872787476,0.7090895771980286,0.810663104057312,0.712370753288269,0.7548179030418396,0.8164772391319275,0.8109899759292603,0.8207219243049622,0.7588512897491455,0.8349573612213135,0.8127851486206055,0.8397100567817688,0.7277017831802368,0.8312551975250244,0.7911682724952698,0.8305977582931519
5,0.7918580770492554,0.40464821457862854,0.7933682203292847,0.3970983624458313,0.7933050990104675,0.39744648337364197,0.7932265400886536,0.39781850576400757,0.7957685589790344,0.39637401700019836,0.7970384359359741,0.3962888717651367,0.7982580661773682,0.3963387906551361,0.7956356406211853,0.4031555652618408,0.803607165813446,0.40247079730033875,0.7925688028335571,0.4135895073413849,0.794331967830658,0.4138759672641754,0.7774094939231873,0.4598994851112366,0.8304563760757446,0.44914981722831726,0.7528854608535767,0.5239697694778442,0.8659072518348694,0.4241177439689636,0.7213132381439209,0.5609320998191833,0.836758553981781,0.376723974943161,0.7114424109458923,0.567074179649353,0.8323906064033508,0.3560056686401367,0.7108238935470581,0.5621154308319092,0.8292450308799744,0.36226141452789307,0.7150474786758423,0.5605103373527527,0.8303176760673523,0.3732151687145233,0.7889871597290039,0.6075559258460999,0.816502571105957,0.6076157093048096,0.7684484720230103,0.708497166633606,0.8105402588844299,0.7123409509658813,0.7547832131385803,0.8166576623916626,0.811345636844635,0.820740282535553,0.758804202079773,0.8352237343788147,0.812917172908783,0.8396023511886597,0.7276531457901001,0.8312705755233765,0.7916814088821411,0.830327570438385
6,0.7921082973480225,0.40483900904655457,0.793404757976532,0.39723172783851624,0.7933048605918884,0.39756834506988525,0.7931910753250122,0.39792564511299133,0.7959190607070923,0.3965385854244232,0.7971900105476379,0.3964709937572479,0.7984058260917664,0.39653733372688293,0.7954515218734741,0.4032268226146698,0.8036210536956787,0.40261825919151306,0.7925758361816406,0.41373664140701294,0.794524610042572,0.4140506386756897,0.7774258255958557,0.46002042293548584,0.8305044174194336,0.4490741789340973,0.7537819743156433,0.5247732400894165,0.8661374449729919,0.4242306053638458,0.7227656245231628,0.5622738599777222,0.8369049429893494,0.376693993806839,0.7130670547485352,0.5685276985168457,0.8324244022369385,0.3560197055339813,0.7123708724975586,0.5635887980461121,0.8293217420578003,0.3622729480266571,0.7164278626441956,0.5618138909339905,0.8304060697555542,0.37326470017433167,0.7890883684158325,0.6075569987297058,0.816795289516449,0.6076557040214539,0.7684455513954163,0.7080839276313782,0.8102720975875854,0.7123185992240906,0.7547556161880493,0.8168690204620361,0.8114784359931946,0.8207399845123291,0.7587854862213135,0.83550626039505,0.8129158616065979,0.8394550085067749,0.7276428937911987,0.8312629461288452,0.7916715741157532,0.8305348753929138
7,0.7921454310417175,0.4048076868057251,0.7934086322784424,0.39720582962036133,0.7932949662208557,0.39754292368888855,0.79314124584198,0.39789965748786926,0.7959452867507935,0.3965063691139221,0.7972120642662048,0.39643365144729614,0.7984218597412109,0.39649301767349243,0.7953435778617859,0.40321439504623413,0.8036282658576965,0.4025755226612091,0.7925683259963989,0.4137321412563324,0.7945585250854492,0.4140278398990631,0.7775846123695374,0.4601536989212036,0.8305928111076355,0.44871649146080017,0.7551475167274475,0.5266370177268982,0.8662384748458862,0.42430952191352844,0.7255825400352478,0.5673319697380066,0.8370189070701599,0.376686692237854,0.7163578867912292,0.5756554007530212,0.8324351906776428,0.356028288602829,0.7151358127593994,0.5691156983375549,0.8294095396995544,0.3622850477695465,0.7187058925628662,0.5668171644210815,0.8305451273918152,0.37331196665763855,0.7891197204589844,0.6076204776763916,0.8168767690658569,0.6076836585998535,0.768482506275177,0.7081302404403687,0.8102058172225952,0.7123104333877563,0.7547270059585571,0.8175407648086548,0.8114530444145203,0.8207812309265137,0.7587254047393799,0.83640056848526,0.8128336071968079,0.8392602205276489,0.7276099920272827,0.8309571743011475,0.7916818857192993,0.8302642107009888
8,0.7922315001487732,0.4047848880290985,0.7934262752532959,0.39716941118240356,0.7932947278022766,0.39749976992607117,0.793124794960022,0.3978496789932251,0.7959988117218018,0.3964793086051941,0.7972697615623474,0.39640504121780396,0.7984874844551086,0.396460622549057,0.7953283190727234,0.40316683053970337,0.8036929965019226,0.40253904461860657,0.7925743460655212,0.413724809885025,0.7946483492851257,0.4140237867832184,0.777675211429596,0.46010732650756836,0.8307402729988098,0.44841185212135315,0.7569612860679626,0.5275382995605469,0.866237223148346,0.4248153567314148,0.728486955165863,0.5719870924949646,0.8372431993484497,0.37782007455825806,0.7193191647529602,0.5818917155265808,0.832442581653595,0.35689565539360046,0.7179306745529175,0.574594259262085,0.8295290470123291,0.36317482590675354,0.7217338681221008,0.5720303654670715,0.8307173848152161,0.3743048310279846,0.7891409993171692,0.6076177358627319,0.8169190287590027,0.6076439023017883,0.7685073018074036,0.7081446051597595,0.8102046251296997,0.7124512195587158,0.7547191381454468,0.8182945847511292,0.8114670515060425,0.8210770487785339,0.7587003707885742,0.837332546710968,0.8128110766410828,0.8392554521560669,0.7275841236114502,0.8306556344032288,0.7917173504829407,0.8302105665206909
9,0.7922843098640442,0.4047655463218689,0.7934510707855225,0.3971391022205353,0.7932973504066467,0.3974642753601074,0.7931212782859802,0.3978091776371002,0.7960450053215027,0.3964576721191406,0.7973171472549438,0.39638349413871765,0.7985391020774841,0.39643722772598267,0.795339047908783,0.4031282067298889,0.803758978843689,0.40250930190086365,0.7925783395767212,0.4137118458747864,0.7947000861167908,0.4140144884586334,0.7777605056762695,0.4600549340248108,0.8307007551193237,0.44835638999938965,0.7575996518135071,0.5285072326660156,0.8662312030792236,0.4258497357368469,0.7293065190315247,0.5749532580375671,0.8373863697052002,0.37902089953422546,0.7200822830200195,0.5840246081352234,0.8324548602104187,0.3580317199230194,0.718761682510376,0.5767700672149658,0.8296312093734741,0.36409154534339905,0.7227784991264343,0.5746793746948242,0.8308142423629761,0.3752260208129883,0.7891496419906616,0.6076406836509705,0.81690514087677,0.6076647639274597,0.7685078978538513,0.708233118057251,0.8101853132247925,0.7125297784805298,0.7546384334564209,0.8188371062278748,0.8114743828773499,0.8213157653808594,0.7586846947669983,0.8382659554481506,0.8127058744430542,0.8392183780670166,0.7275802493095398,0.8303921222686768,0.79189133644104,0.8301572799682617
